record_id,name,address,city,phone,category
4013,GRAMECRY TAVERN,42 e. 20th st.,new york city,-2816,american (new)
4014,dean & deluca Co.,121 prince st.,new york,-10133,coffee bar
4015,dean &d eluca Co.,121 prince st.,new york,-10133,coffee bar
4016,dean & deluka Co.,121 prince st.,new york,-10133,coffee bar
4017,dean & deluac Co.,121 prince st.,new york,-10133,coffee bar
4018,feast Co.,2411 w. sahara ave.,las vegas,-4530,buffets
4019,faest Co.,2411 w. sahara ave.,las vegas,-4530,buffets
4020,chinois on main Co.,2709 main st.,santa monica,-5445,pacific new wave
4021,chinois on amin Co.,2709 main st.,santa monica,-5445,pacific new wave
4022,khinois on main Co.,2709 main st.,santa monica,-5445,pacific new wave
4023,chniois on main Co.,2709 main st.,santa monica,-5445,pacific new wave
4024,khinois on main Co.,2709 main st.,santa monica,-5445,pacific new wave
4025,slanted door,584 valencia st.,san francisco,415-861-8032,vietnamese
4026,slatned door,584 valencia st.,san francisco,415-861-8032,vietnamese
4027,tadich grill Kitchen,240 california st.,san francisco,-960,seafood
4028,tadich girll Kitchen,240 california st.,san francisco,-960,seafood
4029,tadich grill citchen,240 california st.,san francisco,-960,seafood
4030,la kote basque Co.,60 w. 55th st.  between 5th and 6th ave.,new york,-1893,french
4031,la kot ebasque Co.,60 w. 55th st.  between 5th and 6th ave.,new york,-1893,french
4032,la cote basque Co.,60 w. 55th st.  between 5th and 6th ave.,new york,-1893,french
4033,la koteb asque Co.,60 w. 55th st.  between 5th and 6th ave.,new york,-1893,french
4034,la cote basque Co.,60 w. 55th st.  between 5th and 6th ave.,new york,-1893,french
4035,havana sandwich shop Inc.,2905 buford hwy.,atlanta,-5446,cuban
4036,havana sanwdich shop Inc.,2905 buford hwy.,atlanta,-5446,cuban
4037,havana sandwikh shop Inc.,2905 buford hwy.,atlanta,-5446,cuban
4038,la salsa (la),22800 pch,malibu,310-456-6299,mexican
4039,la salsa (al),22800 pch,malibu,310-456-6299,mexican
4040,la salsa (la)k,22800 pch,malibu,310-456-6299,mexican
4041,thepin Caphe,298 gough st.,san francisco,-11447,asian
4042,thepi nCaphe,298 gough st.,san francisco,-11447,asian
4043,thepin Cafe,298 gough st.,san francisco,-11447,asian
4044,tehpin Caphe,298 gough st.,san francisco,-11447,asian
4045,thepin Cafe,298 gough st.,san francisco,-11447,asian
4046,march House,405 e. 58th st.,new york city,-9508,american (new)
4047,march Houes,405 e. 58th st.,new york city,-9508,american (new)
4048,feast from the east Co.,1949 westwood blvd.,west la,-4407,chinese
4049,feast form the east Co.,1949 westwood blvd.,west la,-4407,chinese
4050,pheast from the east Co.,1949 westwood blvd.,west la,-4407,chinese
4051,feast from teh east Co.,1949 westwood blvd.,west la,-4407,chinese
4052,pisces Inc.,95 ave. a at 6th st.,new york,-10066,seafood
4053,pisces In.c,95 ave. a at 6th st.,new york,-10066,seafood
4054,piskes Inc.,95 ave. a at 6th st.,new york,-10066,seafood
4055,psices Inc.,95 ave. a at 6th st.,new york,-10066,seafood
4056,ben benson's Kitchen,123 w. 52nd st.,new york,-3985,american
4057,benb enson's Kitchen,123 w. 52nd st.,new york,-3985,american
4058,ben benson's citchen,123 w. 52nd st.,new york,-3985,american
4059,ebn benson's Kitchen,123 w. 52nd st.,new york,-3985,american
4060,bill's place Inc.,2315 clement st.,san francisco,-8651,hamburgers
4061,bill's place In.c,2315 clement st.,san francisco,-8651,hamburgers
4062,bill's plake Inc.,2315 clement st.,san francisco,-8651,hamburgers
4063,bill's place Icn.,2315 clement st.,san francisco,-8651,hamburgers
4064,PALAkE COURT,3570 las vegas blvd. s.,las vegas,-4827,french (new)
4065,PALAk ECOURT,3570 las vegas blvd. s.,las vegas,-4827,french (new)
4066,PALAcE COURT,3570 las vegas blvd. s.,las vegas,-4827,french (new)
4067,pricci Inc.,500 pharr rd.,atlanta,-10802,italian
4068,pricci Inc.,500 pharr rd.,atlanta,-10802,italian
4069,prikci Inc.,500 pharr rd.,atlanta,-10802,italian
4070,prcici Inc.,500 pharr rd.,atlanta,-10802,italian
4071,le montrachet bistro,3000 paradise rd.,las vegas,702-732-5651,french bistro
4072,le montrachet bistor,3000 paradise rd.,las vegas,702-732-5651,french bistro
4073,le montrakhet bistro,3000 paradise rd.,las vegas,702-732-5651,french bistro
4074,le montrachet bistor,3000 paradise rd.,las vegas,702-732-5651,french bistro
4075,le montrakhet bistro,3000 paradise rd.,las vegas,702-732-5651,french bistro
4076,trattoria dell'arte,900 7th ave.  between 56th and 57th sts.,new york,212/245-9800,italian
4077,trattorai dell'arte,900 7th ave.  between 56th and 57th sts.,new york,212/245-9800,italian
4078,trattoria dell'artek,900 7th ave.  between 56th and 57th sts.,new york,212/245-9800,italian
4079,ritz-carlton restaurant and dining room House,600 stockton st.,san francisco,-3807,american
4080,ritz-carlton restaurant and dining room Houes,600 stockton st.,san francisco,-3807,american
4081,ritz-karlton restaurant and dining room House,600 stockton st.,san francisco,-3807,american
4082,ritz-carlton restaurant and dining roomH ouse,600 stockton st.,san francisco,-3807,american
4083,ritz-karlton restaurant and dining room House,600 stockton st.,san francisco,-3807,american
4084,ritz-carlton restaurnat and dining room House,600 stockton st.,san francisco,-3807,american
4085,cafe marimba,2317 chestnut st.,san francisco,415/776-1506,mexican/latin american/spanish
4086,caef marimba,2317 chestnut st.,san francisco,415/776-1506,mexican/latin american/spanish
4087,bistro roti Kitchen,155 steuart st.,san francisco,-4776,french
4088,bistro rtoi Kitchen,155 steuart st.,san francisco,-4776,french
4089,bistro roti citchen,155 steuart st.,san francisco,-4776,french
4090,PEACOCc ALLEY,301 park ave.  between 49th and 50th sts.,new york,-4369,french
4091,PEACCOc ALLEY,301 park ave.  between 49th and 50th sts.,new york,-4369,french
4092,PEAkOCc ALLEY,301 park ave.  between 49th and 50th sts.,new york,-4369,french
4093,indian delights,3675 satellite blvd.,duluth,100-813-8212,indian
4094,indian dleights,3675 satellite blvd.,duluth,100-813-8212,indian
4095,indian delightsk,3675 satellite blvd.,duluth,100-813-8212,indian
4096,jean lafitte Co.,68 w. 58th st.,new york,-2709,french
4097,jean lafitet Co.,68 w. 58th st.,new york,-2709,french
4098,jean laphitte Co.,68 w. 58th st.,new york,-2709,french
4099,jean lafitte Co.,68 w. 58th st.,new york,-2709,french
4100,chinois on mainB istro,2709 main st.,santa monica,-4057,pacific new wave
4101,chinois on mainB isrto,2709 main st.,santa monica,-4057,pacific new wave
4102,sarabeth's kitchen Kitchen,423 amsterdam ave.  between 80th and 81st sts.,new york,-9449,american
4103,sarabeth'sk itchen Kitchen,423 amsterdam ave.  between 80th and 81st sts.,new york,-9449,american
4104,yujean kang's Inc.,67 n. raymond ave.,pasadena,-7601,chinese
4105,yujean knag's Inc.,67 n. raymond ave.,pasadena,-7601,chinese
4106,yujean cang's Inc.,67 n. raymond ave.,pasadena,-7601,chinese
4107,yujena kang's Inc.,67 n. raymond ave.,pasadena,-7601,chinese
4108,yujean cang's Inc.,67 n. raymond ave.,pasadena,-7601,chinese
4109,tapika & Co.,950 8th ave. at 56th st.,new york,-9453,american
4110,tapika & C.o,950 8th ave. at 56th st.,new york,-9453,american
4111,tapica & Co.,950 8th ave. at 56th st.,new york,-9453,american
4112,tapika & oC.,950 8th ave. at 56th st.,new york,-9453,american
4113,tapica & Co.,950 8th ave. at 56th st.,new york,-9453,american
4114,tapika&  Co.,950 8th ave. at 56th st.,new york,-9453,american
4115,pano's & paul's Inc.,1232 w. paces ferry rd.,atlanta,-8606,american (new)
4116,pano's  &paul's Inc.,1232 w. paces ferry rd.,atlanta,-8606,american (new)
4117,pano's & paul's Ink.,1232 w. paces ferry rd.,atlanta,-8606,american (new)
4118,panos' & paul's Inc.,1232 w. paces ferry rd.,atlanta,-8606,american (new)
4119,rubin's red hots Bistro,15322 ventura blvd.,encino,-3862,hot dogs
4120,rubin's erd hots Bistro,15322 ventura blvd.,encino,-3862,hot dogs
4121,rubin's red hots Bistrok,15322 ventura blvd.,encino,-3862,hot dogs
4122,rubin's red ohts Bistro,15322 ventura blvd.,encino,-3862,hot dogs
4123,rubin's red hots Bistrok,15322 ventura blvd.,encino,-3862,hot dogs
4124,rubin's red hots Bisrto,15322 ventura blvd.,encino,-3862,hot dogs
4125,GRAND CAFE HOTEL MONACO,501 geary st.,san francisco,-7129,american
4126,GRAND CAFE HOTEL MOANCO,501 geary st.,san francisco,-7129,american
4127,GRAND CAphE HOTEL MONACO,501 geary st.,san francisco,-7129,american
4128,GRAND CAFE HOTEL OMNACO,501 geary st.,san francisco,-7129,american
4129,GRAND CAphE HOTEL MONACO,501 geary st.,san francisco,-7129,american
4130,GRADN CAFE HOTEL MONACO,501 geary st.,san francisco,-7129,american
4131,adrienne Cafe,700 5th ave. at 55th st.,new york,-6587,french
4132,adrienne Caef,700 5th ave. at 55th st.,new york,-6587,french
4133,adrienne Caphe,700 5th ave. at 55th st.,new york,-6587,french
4134,lowcountry barbecue & Co.,6301 roswell rd.  sandy springs plaza  sandy springs,atlanta,-3156,barbecue
4135,locwountry barbecue & Co.,6301 roswell rd.  sandy springs plaza  sandy springs,atlanta,-3156,barbecue
4136,lowkountry barbecue & Co.,6301 roswell rd.  sandy springs plaza  sandy springs,atlanta,-3156,barbecue
4137,lowcounrty barbecue & Co.,6301 roswell rd.  sandy springs plaza  sandy springs,atlanta,-3156,barbecue
4138,lowkountry barbecue & Co.,6301 roswell rd.  sandy springs plaza  sandy springs,atlanta,-3156,barbecue
4139,VICOTR'S CAFE,52 236 w. 52nd st.,new york,-4719,latin american
4140,VICOTR'SC AFE,52 236 w. 52nd st.,new york,-4719,latin american
4141,VICOTR'S CAphE,52 236 w. 52nd st.,new york,-4719,latin american
4142,VICOT'RS CAFE,52 236 w. 52nd st.,new york,-4719,latin american
4143,VICOTR'S CAphE,52 236 w. 52nd st.,new york,-4719,latin american
4144,bertolini's,3500 peachtree rd.  phipps plaza,atlanta,404/233-2333,italian
4145,betrolini's,3500 peachtree rd.  phipps plaza,atlanta,404/233-2333,italian
4146,bertolini'sk,3500 peachtree rd.  phipps plaza,atlanta,404/233-2333,italian
4147,bertloini's,3500 peachtree rd.  phipps plaza,atlanta,404/233-2333,italian
4148,bertolini'sk,3500 peachtree rd.  phipps plaza,atlanta,404/233-2333,italian
4149,la grotta citchen,2637 peachtree rd.  peachtree house condominium,atlanta,-8813,italian
4150,la gortta citchen,2637 peachtree rd.  peachtree house condominium,atlanta,-8813,italian
4151,cucina di pesce,87 e. fourth st.,new york city,212-260-6800,seafood
4152,cucina d ipesce,87 e. fourth st.,new york city,212-260-6800,seafood
4153,splendido embarcadero citchen,4,san francisco,-6154,mediterranean
4154,splendido ebmarcadero citchen,4,san francisco,-6154,mediterranean
4155,splendido embarkadero citchen,4,san francisco,-6154,mediterranean
4156,splendido embacradero citchen,4,san francisco,-6154,mediterranean
4157,r&g lounge LLC,631 b kearny st.,san francisco,-8552,or 415/982-3811 asian
4158,r& glounge LLC,631 b kearny st.,san francisco,-8552,or 415/982-3811 asian
4159,r&g lounge LLk,631 b kearny st.,san francisco,-8552,or 415/982-3811 asian
4160,feast,2411 w. sahara ave.,las vegas,702/367-2411,buffets
4161,faest,2411 w. sahara ave.,las vegas,702/367-2411,buffets
4162,pheast,2411 w. sahara ave.,las vegas,702/367-2411,buffets
4163,feats,2411 w. sahara ave.,las vegas,702/367-2411,buffets
4164,la taqueria House,2889 mission st.,san francisco,-10019,mexican
4165,la tauqeria House,2889 mission st.,san francisco,-10019,mexican
4166,johnny reb's southern smokehouse Kitchen,4663 long beach blvd.,long beach,-2670,southern/soul
4167,johnny reb's southern smokehouse Kitcehn,4663 long beach blvd.,long beach,-2670,southern/soul
4168,johnny reb's southern smocehouse Kitchen,4663 long beach blvd.,long beach,-2670,southern/soul
4169,ojhnny reb's southern smokehouse Kitchen,4663 long beach blvd.,long beach,-2670,southern/soul
4170,johnny reb's southern smocehouse Kitchen,4663 long beach blvd.,long beach,-2670,southern/soul
4171,johnny reb'ss outhern smokehouse Kitchen,4663 long beach blvd.,long beach,-2670,southern/soul
4172,lanza restaurant & Co.,168 1st ave.  between 10th and 11th sts.,new york,-3054,italian
4173,lanza restaurant & C.o,168 1st ave.  between 10th and 11th sts.,new york,-3054,italian
4174,lanza restaurant & ko.,168 1st ave.  between 10th and 11th sts.,new york,-3054,italian
4175,lanza rsetaurant & Co.,168 1st ave.  between 10th and 11th sts.,new york,-3054,italian
4176,lanza restaurant & ko.,168 1st ave.  between 10th and 11th sts.,new york,-3054,italian
4177,captain's table,860 2nd ave. at 46th st.,new york,212/697-9538,seafood
4178,captian's table,860 2nd ave. at 46th st.,new york,212/697-9538,seafood
4179,kaptain's table,860 2nd ave. at 46th st.,new york,212/697-9538,seafood
4180,capatin's table,860 2nd ave. at 46th st.,new york,212/697-9538,seafood
4181,kaptain's table,860 2nd ave. at 46th st.,new york,212/697-9538,seafood
4182,MONTIEN,1134 1st ave.   between 62nd and 63rd sts.,new york,-3259,asian
4183,MONTINE,1134 1st ave.   between 62nd and 63rd sts.,new york,-3259,asian
4184,MONTIENk,1134 1st ave.   between 62nd and 63rd sts.,new york,-3259,asian
4185,MONITEN,1134 1st ave.   between 62nd and 63rd sts.,new york,-3259,asian
4186,MONTIENk,1134 1st ave.   between 62nd and 63rd sts.,new york,-3259,asian
4187,MONITEN,1134 1st ave.   between 62nd and 63rd sts.,new york,-3259,asian
4188,JIRAFFE,502 santa monica blvd,santa monica,-6990,californian
4189,JRIAFFE,502 santa monica blvd,santa monica,-6990,californian
4190,JIRAphFE,502 santa monica blvd,santa monica,-6990,californian
4191,RITZ-CARLTON RESTARUANT,181 peachtree st.,atlanta,-9279,french (classic)
4192,RITZ-CARLTON RESTARAUNT,181 peachtree st.,atlanta,-9279,french (classic)
4193,RITZ-kARLTON RESTARUANT,181 peachtree st.,atlanta,-9279,french (classic)
4194,rj's the rib joint House,252 n. beverly dr.,los angeles,-2393,american
4195,rj's teh rib joint House,252 n. beverly dr.,los angeles,-2393,american
4196,rj's the rib joint Housek,252 n. beverly dr.,los angeles,-2393,american
4197,rj's the rib joint Hosue,252 n. beverly dr.,los angeles,-2393,american
4198,frnigale,570 fourth st.,san francisco,415-543-0573,french bistro
4199,frniglae,570 fourth st.,san francisco,415-543-0573,french bistro
4200,BRADSHAW'S RESTAURANT,2911 s. pharr court,atlanta,-2914,southern/soul
4201,BRADSHAW'S RESTUARANT,2911 s. pharr court,atlanta,-2914,southern/soul
4202,BRADSHAW'S RESTAURANTk,2911 s. pharr court,atlanta,-2914,southern/soul
4203,soto Co.,3330 piedmont rd.,atlanta,-2512,japanese
4204,soot Co.,3330 piedmont rd.,atlanta,-2512,japanese
4205,lemongrass grill Co.,61a seventh ave.,brooklyn,-8653,thai
4206,lemongrass rgill Co.,61a seventh ave.,brooklyn,-8653,thai
4207,lemongrass grill ko.,61a seventh ave.,brooklyn,-8653,thai
4208,lemongrass gril lCo.,61a seventh ave.,brooklyn,-8653,thai
4209,lemongrass grill ko.,61a seventh ave.,brooklyn,-8653,thai
4210,cava,3rd st.,los angeles,213/658-8898,mediterranean
4211,cvaa,3rd st.,los angeles,213/658-8898,mediterranean
4212,kava,3rd st.,los angeles,213/658-8898,mediterranean
4213,caav,3rd st.,los angeles,213/658-8898,mediterranean
4214,kava,3rd st.,los angeles,213/658-8898,mediterranean
4215,JUDSON GRILLk,152 w. 52nd st.,new york,-10564,american
4216,JUDSON GRILLk,152 w. 52nd st.,new york,-10564,american
4217,JUDSON GRILLc,152 w. 52nd st.,new york,-10564,american
4218,JDUSON GRILLk,152 w. 52nd st.,new york,-10564,american
4219,JUDSON GRILLc,152 w. 52nd st.,new york,-10564,american
4220,JUDSON GIRLLk,152 w. 52nd st.,new york,-10564,american
4221,carnegie deli,854 seventh ave.,new york city,212-757-2245,delis
4222,carngeie deli,854 seventh ave.,new york city,212-757-2245,delis
4223,karnegie deli,854 seventh ave.,new york city,212-757-2245,delis
4224,phIORE ROTISSERIE & GRILLE,3700 w. flamingo rd.,las vegas,-7717,italian
4225,phIOER ROTISSERIE & GRILLE,3700 w. flamingo rd.,las vegas,-7717,italian
4226,fIORE ROTISSERIE & GRILLE,3700 w. flamingo rd.,las vegas,-7717,italian
4227,moose's,1652 stockton st.,san francisco,415/989-7800,mediterranean
4228,omose's,1652 stockton st.,san francisco,415/989-7800,mediterranean
4229,harry' sbar & american grill Bistro,2020 ave. of the stars,los angeles,-10558,italian
4230,harry' sbar & americang rill Bistro,2020 ave. of the stars,los angeles,-10558,italian
4231,THAILAND RESTAURANT,106 bayard st.,new york city,-1507,thai
4232,THIALAND RESTAURANT,106 bayard st.,new york city,-1507,thai
4233,THAILAND RESTAURANTk,106 bayard st.,new york city,-1507,thai
4234,CAFE PIERRE,2 e. 61st st.,new york,-6006,french
4235,CAFE PIERER,2 e. 61st st.,new york,-6006,french
4236,CAphE PIERRE,2 e. 61st st.,new york,-6006,french
4237,ACFE PIERRE,2 e. 61st st.,new york,-6006,french
4238,roosevelt tamale parlor Bistro,2817 24th st.,san francisco,-3658,mexican
4239,roosevetl tamale parlor Bistro,2817 24th st.,san francisco,-3658,mexican
4240,thailand restaurant Bistro,106 bayard st.,new york city,-1507,thai
4241,htailand restaurant Bistro,106 bayard st.,new york city,-1507,thai
4242,thailand restaurant Bistrok,106 bayard st.,new york city,-1507,thai
4243,thailand restaurant Bisrto,106 bayard st.,new york city,-1507,thai
4244,thailand restaurant Bistrok,106 bayard st.,new york city,-1507,thai
4245,adriano's ristorante Cafe,2930 beverly glen circle,los angeles,-3869,italian
4246,adriano's ristoranet Cafe,2930 beverly glen circle,los angeles,-3869,italian
4247,VEGGIELAND,220 sandy springs circle,atlanta,-1936,vegetarian
4248,VEGGIELAND,220 sandy springs circle,atlanta,-1936,vegetarian
4249,VEGGIELANDk,220 sandy springs circle,atlanta,-1936,vegetarian
4250,VEGGIELAND,220 sandy springs circle,atlanta,-1936,vegetarian
4251,VEGGIELANDk,220 sandy springs circle,atlanta,-1936,vegetarian
4252,VEGGIELAND,220 sandy springs circle,atlanta,-1936,vegetarian
4253,picholine,35 w. 64th st.,new york,212/724-8585,mediterranean
4254,pciholine,35 w. 64th st.,new york,212/724-8585,mediterranean
4255,pikholine,35 w. 64th st.,new york,212/724-8585,mediterranean
4256,pciholine,35 w. 64th st.,new york,212/724-8585,mediterranean
4257,beesley's of buckhead,260 e. paces ferry road,atlanta,404/264-1334,continental
4258,beesley's o fbuckhead,260 e. paces ferry road,atlanta,404/264-1334,continental
4259,beesley's oph buckhead,260 e. paces ferry road,atlanta,404/264-1334,continental
4260,cafe centro Bistro,200 park ave.  between 45th st. and vanderbilt ave.,new york,-5825,french
4261,cafec entro Bistro,200 park ave.  between 45th st. and vanderbilt ave.,new york,-5825,french
4262,caphe centro Bistro,200 park ave.  between 45th st. and vanderbilt ave.,new york,-5825,french
4263,cafe centr oBistro,200 park ave.  between 45th st. and vanderbilt ave.,new york,-5825,french
4264,CAFE BIANCO,1486 2nd ave.  between 77th and 78th sts.,new york,-10596,coffee bar
4265,CAF EBIANCO,1486 2nd ave.  between 77th and 78th sts.,new york,-10596,coffee bar
4266,CAphE BIANCO,1486 2nd ave.  between 77th and 78th sts.,new york,-10596,coffee bar
4267,CAFE BINACO,1486 2nd ave.  between 77th and 78th sts.,new york,-10596,coffee bar
4268,CAphE BIANCO,1486 2nd ave.  between 77th and 78th sts.,new york,-10596,coffee bar
4269,RED TULIP,439 e. 75th st.,new york,-4610,eastern european
4270,RE DTULIP,439 e. 75th st.,new york,-4610,eastern european
4271,RED TULIPk,439 e. 75th st.,new york,-4610,eastern european
4272,RED UTLIP,439 e. 75th st.,new york,-4610,eastern european
4273,RED TULIPk,439 e. 75th st.,new york,-4610,eastern european
4274,RED TLUIP,439 e. 75th st.,new york,-4610,eastern european
4275,mitali east-west,296 bleecker st.,new york city,212-989-1367,indian
4276,mitali east-wset,296 bleecker st.,new york city,212-989-1367,indian
4277,mitali east-westk,296 bleecker st.,new york city,212-989-1367,indian
4278,ritz-carlton restaurant Caphe,181 peachtree st.,atlanta,-10548,french (classic)
4279,ritz-carlton restuarant Caphe,181 peachtree st.,atlanta,-10548,french (classic)
4280,ritz-carlton restaurant Cafe,181 peachtree st.,atlanta,-10548,french (classic)
4281,ritz-carltonr estaurant Caphe,181 peachtree st.,atlanta,-10548,french (classic)
4282,ritz-carlton restaurant Cafe,181 peachtree st.,atlanta,-10548,french (classic)
4283,phnom penh cambodian restaurant Bistro,631 larkin st.,san francisco,-4849,cambodian
4284,phnom penh cambodian restauran tBistro,631 larkin st.,san francisco,-4849,cambodian
4285,fnom penh cambodian restaurant Bistro,631 larkin st.,san francisco,-4849,cambodian
4286,pnhom penh cambodian restaurant Bistro,631 larkin st.,san francisco,-4849,cambodian
4287,fnom penh cambodian restaurant Bistro,631 larkin st.,san francisco,-4849,cambodian
4288,phonm penh cambodian restaurant Bistro,631 larkin st.,san francisco,-4849,cambodian
4289,la cote basque Co.,60 w. 55th st.,new york city,-4810,french (classic)
4290,la ctoe basque Co.,60 w. 55th st.,new york city,-4810,french (classic)
4291,dining room LCL,9500 wilshire blvd.,los angeles,-8831,californian
4292,dining room CLL,9500 wilshire blvd.,los angeles,-8831,californian
4293,dining room LkL,9500 wilshire blvd.,los angeles,-8831,californian
4294,chiam,160 e. 48th st.,new york,212/371-2323,asian
4295,chaim,160 e. 48th st.,new york,212/371-2323,asian
4296,afghan kebab house Bistro,764 ninth ave.,new york city,-3105,afghan
4297,afghan kebba house Bistro,764 ninth ave.,new york city,-3105,afghan
4298,motown cafe,104 w. 57th st.  near 6th ave.,new york,212/581-8030,american
4299,mootwn cafe,104 w. 57th st.  near 6th ave.,new york,212/581-8030,american
4300,motown caphe,104 w. 57th st.  near 6th ave.,new york,212/581-8030,american
4301,motown acfe,104 w. 57th st.  near 6th ave.,new york,212/581-8030,american
4302,pamplemousse Co.,400 e. sahara ave.,las vegas,-4258,continental
4303,pmaplemousse Co.,400 e. sahara ave.,las vegas,-4258,continental
4304,ocean park cafe Co.,3117 ocean park blvd.,santa monica,-4239,american
4305,ocean parkc afe Co.,3117 ocean park blvd.,santa monica,-4239,american
4306,ocean park caphe Co.,3117 ocean park blvd.,santa monica,-4239,american
4307,ocean park caf eCo.,3117 ocean park blvd.,santa monica,-4239,american
4308,ocean park caphe Co.,3117 ocean park blvd.,santa monica,-4239,american
4309,one marcet House,1 market st.,san francisco,-9315,american
4310,on emarcet House,1 market st.,san francisco,-9315,american
4311,one market House,1 market st.,san francisco,-9315,american
4312,van gogh's restaurant & bar Co.,70 w. crossville rd.,roswell,-2830,american (new)
4313,van gogh's restauratn & bar Co.,70 w. crossville rd.,roswell,-2830,american (new)
4314,citrus House,6703 melrose ave.,los angeles,-4964,californian
4315,citrus oHuse,6703 melrose ave.,los angeles,-4964,californian
4316,kitrus House,6703 melrose ave.,los angeles,-4964,californian
4317,cirtus House,6703 melrose ave.,los angeles,-4964,californian
4318,mesa grillk,102 5th ave.  between 15th and 16th sts.,new york,212/807-7400,american
4319,msea grillk,102 5th ave.  between 15th and 16th sts.,new york,212/807-7400,american
4320,mesa grillc,102 5th ave.  between 15th and 16th sts.,new york,212/807-7400,american
4321,HELMAND,430 broadway,san francisco,-9154,greek and middle eastern
4322,HEMLAND,430 broadway,san francisco,-9154,greek and middle eastern
4323,HELMANDk,430 broadway,san francisco,-9154,greek and middle eastern
4324,HELAMND,430 broadway,san francisco,-9154,greek and middle eastern
4325,island spice,402 w. 44th st.,new york city,212-765-1737,caribbean
4326,isalnd spice,402 w. 44th st.,new york city,212-765-1737,caribbean
4327,KYO-YA. SHERATON PALACE HOTEL,2 new montgomery st.  at market st.,san francisco,-6863,asian
4328,KYO-YA. SHERATON PALAEC HOTEL,2 new montgomery st.  at market st.,san francisco,-6863,asian
4329,cYO-YA. SHERATON PALACE HOTEL,2 new montgomery st.  at market st.,san francisco,-6863,asian
4330,MO BETTER MEATTY MEAT,7261 melrose ave.,la,-8715,hamburgers
4331,MO BTETER MEATTY MEAT,7261 melrose ave.,la,-8715,hamburgers
4332,MO BETTER MEATTY MEATk,7261 melrose ave.,la,-8715,hamburgers
4333,MO BETTER METATY MEAT,7261 melrose ave.,la,-8715,hamburgers
4334,MO BETTER MEATTY MEATk,7261 melrose ave.,la,-8715,hamburgers
4335,kORNER BISTRO,331 w. fourth st.,new york city,-5397,hamburgers
4336,kORNER BISRTO,331 w. fourth st.,new york city,-5397,hamburgers
4337,cORNER BISTRO,331 w. fourth st.,new york city,-5397,hamburgers
4338,park avenue cafe (new york city) Grill,100 e. 63rd st.,new york city,-2547,american (new)
4339,park avenuec afe (new york city) Grill,100 e. 63rd st.,new york city,-2547,american (new)
4340,park avenue caphe (new york city) Grill,100 e. 63rd st.,new york city,-2547,american (new)
4341,manila garden Kitcehn,325 e. 14th st.  between 1st and 2nd aves.,new york,-7655,asian
4342,mnaila garden Kitcehn,325 e. 14th st.  between 1st and 2nd aves.,new york,-7655,asian
4343,manila garden citcehn,325 e. 14th st.  between 1st and 2nd aves.,new york,-7655,asian
4344,AMTCH,160 mercer st.  between houston and prince sts.,new york,-6740,american
4345,AMCTH,160 mercer st.  between houston and prince sts.,new york,-6740,american
4346,indochine,430 lafayette st.  between 4th st. and astor pl.,new york,212/505-5111,asian
4347,idnochine,430 lafayette st.  between 4th st. and astor pl.,new york,212/505-5111,asian
4348,indokhine,430 lafayette st.  between 4th st. and astor pl.,new york,212/505-5111,asian
4349,indochnie,430 lafayette st.  between 4th st. and astor pl.,new york,212/505-5111,asian
4350,CHOPS,70 w. paces ferry rd.,atlanta,-10796,steakhouses
4351,HCOPS,70 w. paces ferry rd.,atlanta,-10796,steakhouses
4352,kHOPS,70 w. paces ferry rd.,atlanta,-10796,steakhouses
4353,HCOPS,70 w. paces ferry rd.,atlanta,-10796,steakhouses
4354,kHOPS,70 w. paces ferry rd.,atlanta,-10796,steakhouses
4355,CHOSP,70 w. paces ferry rd.,atlanta,-10796,steakhouses
4356,water club Cafe,500 e. 30th st.,new york,-5298,american
4357,water culb Cafe,500 e. 30th st.,new york,-5298,american
4358,water club Caphe,500 e. 30th st.,new york,-5298,american
4359,EATS,600 ponce de leon ave.,atlanta,-11511,italian
4360,ETAS,600 ponce de leon ave.,atlanta,-11511,italian
4361,rain,100 w. 82nd st.,new york,212/501-0776,asian
4362,rian,100 w. 82nd st.,new york,212/501-0776,asian
4363,JEAN LAFITTE,68 w. 58th st.,new york,-2709,french
4364,JEAN LAFTITE,68 w. 58th st.,new york,-2709,french
4365,JEAN LAphITTE,68 w. 58th st.,new york,-2709,french
4366,matsuhisa Bistro,129 n. la cienega blvd.,beverly hills,-3505,asian
4367,matsuhias Bistro,129 n. la cienega blvd.,beverly hills,-3505,asian
4368,matsuhisa Bistrok,129 n. la cienega blvd.,beverly hills,-3505,asian
4369,matsuhisa Bistor,129 n. la cienega blvd.,beverly hills,-3505,asian
4370,monk ee seafood restaurant Co.,679 n. spring st.,los angeles,-5472,asian
4371,monk ee seafood restaurant Co.,679 n. spring st.,los angeles,-5472,asian
4372,monk ee seaphood restaurant Co.,679 n. spring st.,los angeles,-5472,asian
4373,zoe,90 prince st.  between broadway and mercer st.,new york,212/966-6722,american
4374,zoea,90 prince st.  between broadway and mercer st.,new york,212/966-6722,american
4375,zoek,90 prince st.  between broadway and mercer st.,new york,212/966-6722,american
4376,bistro roti Bistro,155 steuart st.,san francisco,-4166,french
4377,ibstro roti Bistro,155 steuart st.,san francisco,-4166,french
4378,GRAMERCY TAVERN,42 e. 20th st.  between park ave. s and broadway,new york,-2373,american
4379,GRAMECRY TAVERN,42 e. 20th st.  between park ave. s and broadway,new york,-2373,american
